IP_Address,Measure_Date,Measure_Time,Stat_Description,Interface_ID,Stat_Value
172.16.106.34,21/04/2024,3:28:20,IP-MIB-ipIfStatsOutTransmits.ipv4,15,98543
172.16.106.34,21/04/2024,3:28:20,IP-MIB-ipIfStatsOutTransmits.ipv4,16,589209
172.16.106.34,21/04/2024,3:28:20,IP-MIB-ipIfStatsOutTransmits.ipv4,17,3496792
172.16.106.34,21/04/2024,3:28:20,IP-MIB-ipSystemStatsInUnknownProtos.ipv4 ,0,4
172.16.106.34,21/04/2024,3:28:20,IP-MIB-ipSystemStatsOutForwDatagrams.ipv4 ,0,8
172.16.106.34,21/04/2024,3:28:20,IP-MIB-ipSystemStatsOutOctets.ipv4 ,0,254990278
172.16.106.34,21/04/2024,3:28:20,IP-MIB-ipSystemStatsOutRequests.ipv4 ,0,4184705
172.16.106.34,21/04/2024,3:28:20,IP-MIB-ipSystemStatsOutTransmits.ipv4 ,0,4184729
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsHCInDelivers.ipv4,15,110280
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsHCInDelivers.ipv4,16,591470
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsHCInDelivers.ipv4,17,906217534
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsHCInForwDatagrams.ipv4,17,8
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsHCInOctets.ipv4,15,16167243
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsHCInOctets.ipv4,16,48342220
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsHCInOctets.ipv4,17,58884610607
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsHCInReceives.ipv4,15,111767
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsHCInReceives.ipv4,16,591425
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsHCInReceives.ipv4,17,907145575
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsHCOutForwDatagrams.ipv4,15,8
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsHCOutOctets.ipv4,15,24185606
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsHCOutOctets.ipv4,16,49307331
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsHCOutOctets.ipv4,17,181506519
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsHCOutRequests.ipv4,15,98545
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsHCOutRequests.ipv4,16,589358
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsHCOutRequests.ipv4,17,3496974
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsHCOutTransmits.ipv4,15,98553
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsHCOutTransmits.ipv4,16,589385
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsHCOutTransmits.ipv4,17,3496974
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsInDelivers.ipv4,15,110280
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsInDelivers.ipv4,16,591467
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsInDelivers.ipv4,17,906217534
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsInForwDatagrams.ipv4,17,8
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsInOctets.ipv4,15,16167243
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsInOctets.ipv4,16,48341974
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsInOctets.ipv4,17,3050035759
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsInReceives.ipv4,15,111767
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsInReceives.ipv4,16,591422
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsInReceives.ipv4,17,907145575
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsInUnknownProtos.ipv4,15,4
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsOutForwDatagrams.ipv4,15,8
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsOutOctets.ipv4,15,24185606
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsOutOctets.ipv4,16,49307073
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsOutOctets.ipv4,17,181506519
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsOutRequests.ipv4,15,98545
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsOutRequests.ipv4,16,589355
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsOutRequests.ipv4,17,3496974
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsOutTransmits.ipv4,15,98553
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsOutTransmits.ipv4,16,589382
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipIfStatsOutTransmits.ipv4,17,3496974
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipSystemStatsInUnknownProtos.ipv4 ,0,4
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipSystemStatsOutForwDatagrams.ipv4 ,0,8
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipSystemStatsOutOctets.ipv4 ,0,255014429
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipSystemStatsOutRequests.ipv4 ,0,4185070
172.16.106.34,21/04/2024,3:38:23,IP-MIB-ipSystemStatsOutTransmits.ipv4 ,0,4185094
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsHCInDelivers.ipv4,15,110290
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsHCInDelivers.ipv4,16,591643
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsHCInDelivers.ipv4,17,906217720
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsHCInForwDatagrams.ipv4,17,8
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsHCInOctets.ipv4,15,16168533
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsHCInOctets.ipv4,16,48356369
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsHCInOctets.ipv4,17,58884621574
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsHCInReceives.ipv4,15,111777
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsHCInReceives.ipv4,16,591598
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsHCInReceives.ipv4,17,907145819
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsHCOutForwDatagrams.ipv4,15,8
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsHCOutOctets.ipv4,15,24187276
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsHCOutOctets.ipv4,16,49321782
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsHCOutOctets.ipv4,17,181514481
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsHCOutRequests.ipv4,15,98555
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsHCOutRequests.ipv4,16,589531
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsHCOutRequests.ipv4,17,3497156
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsHCOutTransmits.ipv4,15,98563
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsHCOutTransmits.ipv4,16,589558
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsHCOutTransmits.ipv4,17,3497156
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsInDelivers.ipv4,15,110290
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsInDelivers.ipv4,16,591640
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsInDelivers.ipv4,17,906217720
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsInForwDatagrams.ipv4,17,8
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsInOctets.ipv4,15,16168533
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsInOctets.ipv4,16,48356123
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsInOctets.ipv4,17,3050046726
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsInReceives.ipv4,15,111777
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsInReceives.ipv4,16,591595
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsInReceives.ipv4,17,907145819
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsInUnknownProtos.ipv4,15,4
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsOutForwDatagrams.ipv4,15,8
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsOutOctets.ipv4,15,24187276
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsOutOctets.ipv4,16,49321524
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsOutOctets.ipv4,17,181514481
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsOutRequests.ipv4,15,98555
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsOutRequests.ipv4,16,589528
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsOutRequests.ipv4,17,3497156
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsOutTransmits.ipv4,15,98563
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsOutTransmits.ipv4,16,589555
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipIfStatsOutTransmits.ipv4,17,3497156
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipSystemStatsInUnknownProtos.ipv4 ,0,4
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipSystemStatsOutForwDatagrams.ipv4 ,0,8
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipSystemStatsOutOctets.ipv4 ,0,255038512
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipSystemStatsOutRequests.ipv4 ,0,4185435
172.16.106.34,21/04/2024,3:48:26,IP-MIB-ipSystemStatsOutTransmits.ipv4 ,0,4185459
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsHCInDelivers.ipv4,15,110300
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsHCInDelivers.ipv4,16,591816
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsHCInDelivers.ipv4,17,906217899
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsHCInForwDatagrams.ipv4,17,8
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsHCInOctets.ipv4,15,16169823
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsHCInOctets.ipv4,16,48370518
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsHCInOctets.ipv4,17,58884631237
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsHCInReceives.ipv4,15,111787
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsHCInReceives.ipv4,16,591771
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsHCInReceives.ipv4,17,907146035
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsHCOutForwDatagrams.ipv4,15,8
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsHCOutOctets.ipv4,15,24188946
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsHCOutOctets.ipv4,16,49336233
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsHCOutOctets.ipv4,17,181521963
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsHCOutRequests.ipv4,15,98565
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsHCOutRequests.ipv4,16,589704
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsHCOutRequests.ipv4,17,3497329
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsHCOutTransmits.ipv4,15,98573
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsHCOutTransmits.ipv4,16,589731
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsHCOutTransmits.ipv4,17,3497329
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsInDelivers.ipv4,15,110300
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsInDelivers.ipv4,16,591813
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsInDelivers.ipv4,17,906217899
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsInForwDatagrams.ipv4,17,8
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsInOctets.ipv4,15,16169823
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsInOctets.ipv4,16,48370272
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsInOctets.ipv4,17,3050056389
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsInReceives.ipv4,15,111787
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsInReceives.ipv4,16,591768
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsInReceives.ipv4,17,907146035
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsInUnknownProtos.ipv4,15,4
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsOutForwDatagrams.ipv4,15,8
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsOutOctets.ipv4,15,24188946
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsOutOctets.ipv4,16,49335975
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsOutOctets.ipv4,17,181521963
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsOutRequests.ipv4,15,98565
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsOutRequests.ipv4,16,589701
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsOutRequests.ipv4,17,3497329
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsOutTransmits.ipv4,15,98573
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsOutTransmits.ipv4,16,589728
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipIfStatsOutTransmits.ipv4,17,3497329
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipSystemStatsInUnknownProtos.ipv4 ,0,4
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipSystemStatsOutForwDatagrams.ipv4 ,0,8
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipSystemStatsOutOctets.ipv4 ,0,255062115
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipSystemStatsOutRequests.ipv4 ,0,4185791
172.16.106.34,21/04/2024,3:58:29,IP-MIB-ipSystemStatsOutTransmits.ipv4 ,0,4185815
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsHCInDelivers.ipv4,15,110310
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsHCInDelivers.ipv4,16,591989
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsHCInDelivers.ipv4,17,906218147
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsHCInForwDatagrams.ipv4,17,8
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsHCInOctets.ipv4,15,16171113
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsHCInOctets.ipv4,16,48384667
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsHCInOctets.ipv4,17,58884643373
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsHCInReceives.ipv4,15,111797
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsHCInReceives.ipv4,16,591944
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsHCInReceives.ipv4,17,907146319
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsHCOutForwDatagrams.ipv4,15,8
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsHCOutOctets.ipv4,15,24190616
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsHCOutOctets.ipv4,16,49350684
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsHCOutOctets.ipv4,17,181531975
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsHCOutRequests.ipv4,15,98575
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsHCOutRequests.ipv4,16,589877
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsHCOutRequests.ipv4,17,3497572
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsHCOutTransmits.ipv4,15,98583
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsHCOutTransmits.ipv4,16,589904
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsHCOutTransmits.ipv4,17,3497572
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsInDelivers.ipv4,15,110310
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsInDelivers.ipv4,16,591986
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsInDelivers.ipv4,17,906218147
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsInForwDatagrams.ipv4,17,8
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsInOctets.ipv4,15,16171113
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsInOctets.ipv4,16,48384421
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsInOctets.ipv4,17,3050068525
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsInReceives.ipv4,15,111797
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsInReceives.ipv4,16,591941
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsInReceives.ipv4,17,907146319
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsInUnknownProtos.ipv4,15,4
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsOutForwDatagrams.ipv4,15,8
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsOutOctets.ipv4,15,24190616
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsOutOctets.ipv4,16,49350426
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsOutOctets.ipv4,17,181531975
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsOutRequests.ipv4,15,98575
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsOutRequests.ipv4,16,589874
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsOutRequests.ipv4,17,3497572
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsOutTransmits.ipv4,15,98583
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsOutTransmits.ipv4,16,589901
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipIfStatsOutTransmits.ipv4,17,3497572
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipSystemStatsInUnknownProtos.ipv4 ,0,4
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipSystemStatsOutForwDatagrams.ipv4 ,0,8
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipSystemStatsOutOctets.ipv4 ,0,255088248
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipSystemStatsOutRequests.ipv4 ,0,4186217
172.16.106.34,21/04/2024,4:08:33,IP-MIB-ipSystemStatsOutTransmits.ipv4 ,0,4186241
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsHCInDelivers.ipv4,15,110321
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsHCInDelivers.ipv4,16,592163
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsHCInDelivers.ipv4,17,906218434
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsHCInForwDatagrams.ipv4,17,8
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsHCInOctets.ipv4,15,16172403
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsHCInOctets.ipv4,16,48398816
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsHCInOctets.ipv4,17,58884657963
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsHCInReceives.ipv4,15,111807
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsHCInReceives.ipv4,16,592117
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsHCInReceives.ipv4,17,907146651
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsHCOutForwDatagrams.ipv4,15,8
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsHCOutOctets.ipv4,15,24192453
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsHCOutOctets.ipv4,16,49365191
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsHCOutOctets.ipv4,17,181543374
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsHCOutRequests.ipv4,15,98586
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsHCOutRequests.ipv4,16,590051
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsHCOutRequests.ipv4,17,3497850
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsHCOutTransmits.ipv4,15,98594
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsHCOutTransmits.ipv4,16,590078
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsHCOutTransmits.ipv4,17,3497850
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsInDelivers.ipv4,15,110321
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsInDelivers.ipv4,16,592160
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsInDelivers.ipv4,17,906218434
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsInForwDatagrams.ipv4,17,8
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsInOctets.ipv4,15,16172403
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsInOctets.ipv4,16,48398570
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsInOctets.ipv4,17,3050083115
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsInReceives.ipv4,15,111807
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsInReceives.ipv4,16,592114
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsInReceives.ipv4,17,907146651
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsInUnknownProtos.ipv4,15,4
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsOutForwDatagrams.ipv4,15,8
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsOutOctets.ipv4,15,24192453
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsOutOctets.ipv4,16,49364933
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsOutOctets.ipv4,17,181543374
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsOutRequests.ipv4,15,98586
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsOutRequests.ipv4,16,590048
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsOutRequests.ipv4,17,3497850
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsOutTransmits.ipv4,15,98594
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsOutTransmits.ipv4,16,590075
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipIfStatsOutTransmits.ipv4,17,3497850
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipSystemStatsInUnknownProtos.ipv4 ,0,4
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipSystemStatsOutForwDatagrams.ipv4 ,0,8
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipSystemStatsOutOctets.ipv4 ,0,255115687
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipSystemStatsOutRequests.ipv4 ,0,4186677
172.16.106.34,21/04/2024,4:18:36,IP-MIB-ipSystemStatsOutTransmits.ipv4 ,0,4186701
172.16.106.34,21/04/2024,4:28:40,IP-MIB-ipIfStatsHCInDelivers.ipv4,15,110357
172.16.106.34,21/04/2024,4:28:40,IP-MIB-ipIfStatsHCInDelivers.ipv4,16,592336
172.16.106.34,21/04/2024,4:28:40,IP-MIB-ipIfStatsHCInDelivers.ipv4,17,906218675
172.16.106.34,21/04/2024,4:28:40,IP-MIB-ipIfStatsHCInForwDatagrams.ipv4,17,8
172.16.106.34,21/04/2024,4:28:40,IP-MIB-ipIfStatsHCInOctets.ipv4,15,16175931
172.16.106.34,21/04/2024,4:28:40,IP-MIB-ipIfStatsHCInOctets.ipv4,16,48413047
172.16.106.34,21/04/2024,4:28:40,IP-MIB-ipIfStatsHCInOctets.ipv4,17,58884670622
172.16.106.34,21/04/2024,4:28:40,IP-MIB-ipIfStatsHCInReceives.ipv4,15,111844
172.16.106.34,21/04/2024,4:28:40,IP-MIB-ipIfStatsHCInReceives.ipv4,16,592291
172.16.106.34,21/04/2024,4:28:40,IP-MIB-ipIfStatsHCInReceives.ipv4,17,907146946
172.16.106.34,21/04/2024,4:28:40,IP-MIB-ipIfStatsHCOutForwDatagrams.ipv4,15,8
172.16.106.34,21/04/2024,4:28:40,IP-MIB-ipIfStatsHCOutOctets.ipv4,15,24194403
172.16.106.34,21/04/2024,4:28:40,IP-MIB-ipIfStatsHCOutOctets.ipv4,16,49379642
172.16.106.34,21/04/2024,4:28:40,IP-MIB-ipIfStatsHCOutOctets.ipv4,17,181553350
172.16.106.34,21/04/2024,4:28:40,IP-MIB-ipIfStatsHCOutRequests.ipv4,15,98603
172.16.106.34,21/04/2024,4:28:40,IP-MIB-ipIfStatsHCOutRequests.ipv4,16,590224
172.16.106.34,21/04/2024,4:28:40,IP-MIB-ipIfStatsHCOutRequests.ipv4,17,3498089
172.16.106.34,21/04/2024,4:28:40,IP-MIB-ipIfStatsHCOutTransmits.ipv4,15,98611
172.16.106.34,21/04/2024,4:28:40,IP-MIB-ipIfStatsHCOutTransmits.ipv4,16,590251
172.16.106.34,21/04/2024,4:28:40,IP-MIB-ipIfStatsHCOutTransmits.ipv4,17,3498089
172.16.106.34,21/04/2024,4:28:40,IP-MIB-ipIfStatsInDelivers.ipv4,15,110357
172.16.106.34,21/04/2024,4:28:40,IP-MIB-ipIfStatsInDelivers.ipv4,16,592333
172.16.106.34,21/04/2024,4:28:40,IP-MIB-ipIfStatsInDelivers.ipv4,17,906218675
172.16.106.34,21/04/2024,4:28:40,IP-MIB-ipIfStatsInForwDatagrams.ipv4,17,8
172.16.106.34,21/04/2024,4:28:40,IP-MIB-ipIfStatsInOctets.ipv4,15,16175931
