IP_Address,Measure_DateTime,Protocol_Version,Stat_Description,Interface_ID,Stat_Value,New_Stat_Description
172.16.102.206,21/04/2024 19:13:41,ipv4,IP-MIB-ipIfStatsHCOutForwDatagrams,16,925286,IP Interface Outbound Forwarded Datagrams
172.16.102.206,21/04/2024 19:13:41,ipv4,IP-MIB-ipIfStatsHCOutForwDatagrams,17,507664875,IP Interface Outbound Forwarded Datagrams
172.16.102.206,21/04/2024 19:13:41,ipv4,IP-MIB-ipIfStatsHCOutOctets,15,584670715717,IP Interface Outbound Octets
172.16.102.206,21/04/2024 19:13:41,ipv4,IP-MIB-ipIfStatsHCOutOctets,16,90588068,IP Interface Outbound Octets
172.16.102.206,21/04/2024 19:13:41,ipv4,IP-MIB-ipIfStatsHCOutOctets,17,472067969918,IP Interface Outbound Octets
172.16.102.206,21/04/2024 19:13:41,ipv4,IP-MIB-ipIfStatsHCOutRequests,15,4,IP Interface Outbound Requests
172.16.102.206,21/04/2024 19:13:41,ipv4,IP-MIB-ipIfStatsHCOutTransmits,15,662366651,IP Interface Outbound Transmits
172.16.102.206,21/04/2024 19:13:41,ipv4,IP-MIB-ipIfStatsHCOutTransmits,16,925286,IP Interface Outbound Transmits
172.16.102.206,21/04/2024 19:13:41,ipv4,IP-MIB-ipIfStatsHCOutTransmits,17,507664875,IP Interface Outbound Transmits
172.16.102.206,21/04/2024 19:13:41,ipv4,IP-MIB-ipIfStatsInBcastPkts,15,90917,IP-MIB-ipIfStatsInBcastPkts
172.16.102.206,21/04/2024 19:13:41,ipv4,IP-MIB-ipIfStatsInBcastPkts,16,12,IP-MIB-ipIfStatsInBcastPkts
172.16.102.206,21/04/2024 19:13:41,ipv4,IP-MIB-ipIfStatsInBcastPkts,17,842476,IP-MIB-ipIfStatsInBcastPkts
172.16.102.206,21/04/2024 19:13:41,ipv4,IP-MIB-ipIfStatsInDelivers,15,90917,IP Interface Inbound Delivered Packets
172.16.102.206,21/04/2024 19:13:41,ipv4,IP-MIB-ipIfStatsInDelivers,16,891038,IP Interface Inbound Delivered Packets
172.16.102.206,21/04/2024 19:13:41,ipv4,IP-MIB-ipIfStatsInDelivers,17,1452497,IP Interface Inbound Delivered Packets
172.16.102.206,21/04/2024 19:13:41,ipv4,IP-MIB-ipIfStatsInHdrErrors,17,274,IP Interface Inbound Header Errors
172.16.102.206,21/04/2024 19:13:41,ipv4,IP-MIB-ipIfStatsInOctets,15,1931199112,IP Interface Inbound Octets
172.16.102.206,21/04/2024 19:13:41,ipv4,IP-MIB-ipIfStatsInOctets,16,88734523,IP Interface Inbound Octets
172.16.102.206,21/04/2024 19:13:41,ipv4,IP-MIB-ipIfStatsInOctets,17,757792976,IP Interface Inbound Octets
172.16.102.206,21/04/2024 19:13:41,ipv4,IP-MIB-ipIfStatsInReceives,15,506488851,IP Interface Inbound Receives
172.16.102.206,21/04/2024 19:13:41,ipv4,IP-MIB-ipIfStatsInReceives,16,925116,IP Interface Inbound Receives
172.16.102.206,21/04/2024 19:13:41,ipv4,IP-MIB-ipIfStatsInReceives,17,665373976,IP Interface Inbound Receives
172.16.102.206,21/04/2024 19:13:41,ipv4,IP-MIB-ipIfStatsInUnknownProtos,17,20,IP-MIB-ipIfStatsInUnknownProtos
172.16.102.206,21/04/2024 19:13:41,ipv4,IP-MIB-ipIfStatsOutBcastPkts,15,119,IP-MIB-ipIfStatsOutBcastPkts
172.16.102.206,21/04/2024 19:13:41,ipv4,IP-MIB-ipIfStatsOutBcastPkts,17,112,IP-MIB-ipIfStatsOutBcastPkts
172.16.102.206,21/04/2024 19:13:41,ipv4,IP-MIB-ipIfStatsOutForwDatagrams,15,662366647,IP Interface Outbound Forwarded Datagrams
172.16.102.206,21/04/2024 19:13:41,ipv4,IP-MIB-ipIfStatsOutForwDatagrams,16,925286,IP Interface Outbound Forwarded Datagrams
172.16.102.206,21/04/2024 19:13:41,ipv4,IP-MIB-ipIfStatsOutForwDatagrams,17,507664875,IP Interface Outbound Forwarded Datagrams
172.16.102.206,21/04/2024 19:13:41,ipv4,IP-MIB-ipIfStatsOutOctets,15,555163461,IP Interface Out Octets
172.16.102.206,21/04/2024 19:13:41,ipv4,IP-MIB-ipIfStatsOutOctets,16,90588068,IP Interface Out Octets
172.16.102.206,21/04/2024 19:13:41,ipv4,IP-MIB-ipIfStatsOutOctets,17,3916534654,IP Interface Out Octets
172.16.102.206,21/04/2024 19:13:41,ipv4,IP-MIB-ipIfStatsOutRequests,15,4,IP Interface Out Requests
172.16.102.206,21/04/2024 19:13:41,ipv4,IP-MIB-ipIfStatsOutTransmits,15,662366651,IP Interface Out Transmits
172.16.102.206,21/04/2024 19:13:41,ipv4,IP-MIB-ipIfStatsOutTransmits,16,925286,IP Interface Out Transmits
172.16.102.206,21/04/2024 19:13:41,ipv4,IP-MIB-ipIfStatsOutTransmits,17,507664875,IP Interface Out Transmits
172.16.102.206,21/04/2024 19:13:41,ipv4 ,IP-MIB-ipSystemStatsHCInBcastPkts,0,933405,IP System Inbound Broadcast Packets
172.16.102.206,21/04/2024 19:13:41,ipv4 ,IP-MIB-ipSystemStatsHCInDelivers,0,2434350,IP System Inbound Delivered Packets
172.16.102.206,21/04/2024 19:13:41,ipv4 ,IP-MIB-ipSystemStatsHCInOctets,0,1527255184221,IP System Inbound Octets
172.16.102.206,21/04/2024 19:13:41,ipv6 ,IP-MIB-ipSystemStatsHCInOctets,0,5041856,IP System Inbound Octets
172.16.102.206,21/04/2024 19:13:41,ipv4 ,IP-MIB-ipSystemStatsHCInReceives,0,1679527106,IP System Inbound Receives
172.16.102.206,21/04/2024 19:13:41,ipv6 ,IP-MIB-ipSystemStatsHCInReceives,0,44248,IP System Inbound Receives
172.16.102.206,21/04/2024 19:13:41,ipv4 ,IP-MIB-ipSystemStatsHCOutBcastPkts,0,231,IP System Outbound Broadcast Packets
172.16.102.206,21/04/2024 19:13:41,ipv4 ,IP-MIB-ipSystemStatsHCOutForwDatagrams,0,1168673408,IP System Outbound Forwarded Datagrams
172.16.102.206,21/04/2024 19:13:41,ipv4 ,IP-MIB-ipSystemStatsHCOutOctets,0,1056829260207,IP System Outbound Octets
172.16.102.206,21/04/2024 19:13:41,ipv4 ,IP-MIB-ipSystemStatsHCOutRequests,0,1485078,IP System Outbound Requests
172.16.102.206,21/04/2024 19:13:41,ipv4 ,IP-MIB-ipSystemStatsHCOutTransmits,0,1170956673,IP System Outbound Transmits
172.16.102.206,21/04/2024 19:13:41,ipv4 ,IP-MIB-ipSystemStatsInBcastPkts,0,933405,IP System Inbound Broadcast Packets
172.16.102.206,21/04/2024 19:13:41,ipv4 ,IP-MIB-ipSystemStatsInDelivers,0,2434348,IP System Inbound Delivered Packets
172.16.102.206,21/04/2024 19:13:41,ipv4 ,IP-MIB-ipSystemStatsInHdrErrors,0,714,IP System Inbound Header Errors
172.16.102.206,21/04/2024 19:13:41,ipv4 ,IP-MIB-ipSystemStatsInOctets,0,2541794141,IP System Inbound Octets
172.16.102.206,21/04/2024 19:13:41,ipv6 ,IP-MIB-ipSystemStatsInOctets,0,5041856,IP System Inbound Octets
172.16.102.206,21/04/2024 19:13:41,ipv4 ,IP-MIB-ipSystemStatsInReceives,0,1679527106,IP System Inbound Receives
172.16.102.206,21/04/2024 19:13:41,ipv6 ,IP-MIB-ipSystemStatsInReceives,0,44248,IP System Inbound Receives
172.16.102.206,21/04/2024 19:13:41,ipv4 ,IP-MIB-ipSystemStatsInUnknownProtos,0,20,IP System Inbound Packets with Unknown Protocols
172.16.102.206,21/04/2024 19:13:41,ipv4 ,IP-MIB-ipSystemStatsOutBcastPkts,0,231,IP System Outbound Broadcast Packets
172.16.102.206,21/04/2024 19:13:41,ipv4 ,IP-MIB-ipSystemStatsOutForwDatagrams,0,1168673408,IP System Outbound Forwarded Datagrams
172.16.102.206,21/04/2024 19:13:41,ipv4 ,IP-MIB-ipSystemStatsOutNoRoutes,0,3,IP-MIB-ipSystemStatsOutNoRoutes
172.16.102.206,21/04/2024 19:13:41,ipv4 ,IP-MIB-ipSystemStatsOutOctets,0,267305391,IP System Outbound Octets
172.16.102.206,21/04/2024 19:13:41,ipv4 ,IP-MIB-ipSystemStatsOutRequests,0,1485076,IP System Outbound Requests
172.16.102.206,21/04/2024 19:13:41,ipv4 ,IP-MIB-ipSystemStatsOutTransmits,0,1170956673,IP System Outbound Transmits
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsHCInBcastPkts,15,90927,IP-MIB-ipIfStatsHCInBcastPkts
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsHCInBcastPkts,16,12,IP-MIB-ipIfStatsHCInBcastPkts
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsHCInBcastPkts,17,842571,IP-MIB-ipIfStatsHCInBcastPkts
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsHCInDelivers,15,90927,IP Interface Inbound Delivered Packets
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsHCInDelivers,16,891265,IP Interface Inbound Delivered Packets
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsHCInDelivers,17,1452689,IP Interface Inbound Delivered Packets
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsHCInOctets,15,470082778681,IP Interface Inbound Octets
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsHCInOctets,16,88756252,IP Interface Inbound Octets
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsHCInOctets,17,584873467544,IP Interface Inbound Octets
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsHCInReceives,15,506489498,IP Interface Inbound Receives
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsHCInReceives,16,925344,IP Interface Inbound Receives
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsHCInReceives,17,665374762,IP Interface Inbound Receives
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsHCOutBcastPkts,15,119,IP-MIB-ipIfStatsHCOutBcastPkts
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsHCOutBcastPkts,17,112,IP-MIB-ipIfStatsHCOutBcastPkts
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsHCOutForwDatagrams,15,662367146,IP Interface Outbound Forwarded Datagrams
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsHCOutForwDatagrams,16,925382,IP Interface Outbound Forwarded Datagrams
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsHCOutForwDatagrams,17,507665578,IP Interface Outbound Forwarded Datagrams
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsHCOutOctets,15,584670819845,IP Interface Outbound Octets
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsHCOutOctets,16,90597494,IP Interface Outbound Octets
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsHCOutOctets,17,472068117630,IP Interface Outbound Octets
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsHCOutRequests,15,4,IP Interface Outbound Requests
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsHCOutTransmits,15,662367150,IP Interface Outbound Transmits
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsHCOutTransmits,16,925382,IP Interface Outbound Transmits
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsHCOutTransmits,17,507665578,IP Interface Outbound Transmits
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsInBcastPkts,15,90927,IP-MIB-ipIfStatsInBcastPkts
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsInBcastPkts,16,12,IP-MIB-ipIfStatsInBcastPkts
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsInBcastPkts,17,842571,IP-MIB-ipIfStatsInBcastPkts
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsInDelivers,15,90927,IP Interface Inbound Delivered Packets
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsInDelivers,16,891262,IP Interface Inbound Delivered Packets
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsInDelivers,17,1452689,IP Interface Inbound Delivered Packets
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsInHdrErrors,17,274,IP Interface Inbound Header Errors
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsInOctets,15,1931343417,IP Interface Inbound Octets
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsInOctets,16,88756252,IP Interface Inbound Octets
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsInOctets,17,757915288,IP Interface Inbound Octets
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsInReceives,15,506489498,IP Interface Inbound Receives
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsInReceives,16,925344,IP Interface Inbound Receives
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsInReceives,17,665374762,IP Interface Inbound Receives
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsInUnknownProtos,17,20,IP-MIB-ipIfStatsInUnknownProtos
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsOutBcastPkts,15,119,IP-MIB-ipIfStatsOutBcastPkts
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsOutBcastPkts,17,112,IP-MIB-ipIfStatsOutBcastPkts
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsOutForwDatagrams,15,662367146,IP Interface Outbound Forwarded Datagrams
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsOutForwDatagrams,16,925382,IP Interface Outbound Forwarded Datagrams
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsOutForwDatagrams,17,507665578,IP Interface Outbound Forwarded Datagrams
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsOutOctets,15,555267589,IP Interface Out Octets
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsOutOctets,16,90597494,IP Interface Out Octets
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsOutOctets,17,3916682366,IP Interface Out Octets
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsOutRequests,15,4,IP Interface Out Requests
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsOutTransmits,15,662367150,IP Interface Out Transmits
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsOutTransmits,16,925382,IP Interface Out Transmits
172.16.102.206,21/04/2024 19:23:44,ipv4,IP-MIB-ipIfStatsOutTransmits,17,507665578,IP Interface Out Transmits
172.16.102.206,21/04/2024 19:23:44,ipv4 ,IP-MIB-ipSystemStatsHCInBcastPkts,0,933510,IP System Inbound Broadcast Packets
172.16.102.206,21/04/2024 19:23:44,ipv4 ,IP-MIB-ipSystemStatsHCInDelivers,0,2434776,IP System Inbound Delivered Packets
172.16.102.206,21/04/2024 19:23:44,ipv4 ,IP-MIB-ipSystemStatsHCInOctets,0,1527255631510,IP System Inbound Octets
172.16.102.206,21/04/2024 19:23:44,ipv6 ,IP-MIB-ipSystemStatsHCInOctets,0,5042426,IP System Inbound Octets
172.16.102.206,21/04/2024 19:23:44,ipv4 ,IP-MIB-ipSystemStatsHCInReceives,0,1679529444,IP System Inbound Receives
172.16.102.206,21/04/2024 19:23:44,ipv6 ,IP-MIB-ipSystemStatsHCInReceives,0,44253,IP System Inbound Receives
172.16.102.206,21/04/2024 19:23:44,ipv4 ,IP-MIB-ipSystemStatsHCOutBcastPkts,0,231,IP System Outbound Broadcast Packets
172.16.102.206,21/04/2024 19:23:44,ipv4 ,IP-MIB-ipSystemStatsHCOutForwDatagrams,0,1168674538,IP System Outbound Forwarded Datagrams
172.16.102.206,21/04/2024 19:23:44,ipv4 ,IP-MIB-ipSystemStatsHCOutOctets,0,1056829534969,IP System Outbound Octets
172.16.102.206,21/04/2024 19:23:44,ipv4 ,IP-MIB-ipSystemStatsHCOutRequests,0,1485380,IP System Outbound Requests
172.16.102.206,21/04/2024 19:23:44,ipv4 ,IP-MIB-ipSystemStatsHCOutTransmits,0,1170958110,IP System Outbound Transmits
172.16.102.206,21/04/2024 19:23:44,ipv4 ,IP-MIB-ipSystemStatsInBcastPkts,0,933510,IP System Inbound Broadcast Packets
172.16.102.206,21/04/2024 19:23:44,ipv4 ,IP-MIB-ipSystemStatsInDelivers,0,2434774,IP System Inbound Delivered Packets
172.16.102.206,21/04/2024 19:23:44,ipv4 ,IP-MIB-ipSystemStatsInHdrErrors,0,714,IP System Inbound Header Errors
172.16.102.206,21/04/2024 19:23:44,ipv4 ,IP-MIB-ipSystemStatsInOctets,0,2542241430,IP System Inbound Octets
172.16.102.206,21/04/2024 19:23:44,ipv6 ,IP-MIB-ipSystemStatsInOctets,0,5042426,IP System Inbound Octets
172.16.102.206,21/04/2024 19:23:44,ipv4 ,IP-MIB-ipSystemStatsInReceives,0,1679529444,IP System Inbound Receives
172.16.102.206,21/04/2024 19:23:44,ipv6 ,IP-MIB-ipSystemStatsInReceives,0,44253,IP System Inbound Receives
172.16.102.206,21/04/2024 19:23:44,ipv4 ,IP-MIB-ipSystemStatsInUnknownProtos,0,20,IP System Inbound Packets with Unknown Protocols
172.16.102.206,21/04/2024 19:23:44,ipv4 ,IP-MIB-ipSystemStatsOutBcastPkts,0,231,IP System Outbound Broadcast Packets
172.16.102.206,21/04/2024 19:23:44,ipv4 ,IP-MIB-ipSystemStatsOutForwDatagrams,0,1168674538,IP System Outbound Forwarded Datagrams
172.16.102.206,21/04/2024 19:23:44,ipv4 ,IP-MIB-ipSystemStatsOutNoRoutes,0,3,IP-MIB-ipSystemStatsOutNoRoutes
172.16.102.206,21/04/2024 19:23:44,ipv4 ,IP-MIB-ipSystemStatsOutOctets,0,267580153,IP System Outbound Octets
172.16.102.206,21/04/2024 19:23:44,ipv4 ,IP-MIB-ipSystemStatsOutRequests,0,1485378,IP System Outbound Requests
172.16.102.206,21/04/2024 19:23:44,ipv4 ,IP-MIB-ipSystemStatsOutTransmits,0,1170958110,IP System Outbound Transmits
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsHCInBcastPkts,15,90937,IP-MIB-ipIfStatsHCInBcastPkts
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsHCInBcastPkts,16,12,IP-MIB-ipIfStatsHCInBcastPkts
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsHCInBcastPkts,17,842656,IP-MIB-ipIfStatsHCInBcastPkts
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsHCInDelivers,15,90937,IP Interface Inbound Delivered Packets
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsHCInDelivers,16,891489,IP Interface Inbound Delivered Packets
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsHCInDelivers,17,1452845,IP Interface Inbound Delivered Packets
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsHCInOctets,15,470082921335,IP Interface Inbound Octets
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsHCInOctets,16,88777981,IP Interface Inbound Octets
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsHCInOctets,17,584873585641,IP Interface Inbound Octets
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsHCInReceives,15,506490141,IP Interface Inbound Receives
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsHCInReceives,16,925572,IP Interface Inbound Receives
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsHCInReceives,17,665375502,IP Interface Inbound Receives
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsHCOutBcastPkts,15,119,IP-MIB-ipIfStatsHCOutBcastPkts
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsHCOutBcastPkts,17,112,IP-MIB-ipIfStatsHCOutBcastPkts
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsHCOutForwDatagrams,15,662367649,IP Interface Outbound Forwarded Datagrams
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsHCOutForwDatagrams,16,925610,IP Interface Outbound Forwarded Datagrams
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsHCOutForwDatagrams,17,507666268,IP Interface Outbound Forwarded Datagrams
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsHCOutOctets,15,584670922735,IP Interface Outbound Octets
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsHCOutOctets,16,90619647,IP Interface Outbound Octets
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsHCOutOctets,17,472068262840,IP Interface Outbound Octets
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsHCOutRequests,15,4,IP Interface Outbound Requests
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsHCOutTransmits,15,662367653,IP Interface Outbound Transmits
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsHCOutTransmits,16,925610,IP Interface Outbound Transmits
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsHCOutTransmits,17,507666268,IP Interface Outbound Transmits
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsInBcastPkts,15,90937,IP-MIB-ipIfStatsInBcastPkts
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsInBcastPkts,16,12,IP-MIB-ipIfStatsInBcastPkts
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsInBcastPkts,17,842656,IP-MIB-ipIfStatsInBcastPkts
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsInDelivers,15,90937,IP Interface Inbound Delivered Packets
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsInDelivers,16,891486,IP Interface Inbound Delivered Packets
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsInDelivers,17,1452845,IP Interface Inbound Delivered Packets
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsInHdrErrors,17,274,IP Interface Inbound Header Errors
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsInOctets,15,1931486071,IP Interface Inbound Octets
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsInOctets,16,88777981,IP Interface Inbound Octets
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsInOctets,17,758033385,IP Interface Inbound Octets
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsInReceives,15,506490141,IP Interface Inbound Receives
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsInReceives,16,925572,IP Interface Inbound Receives
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsInReceives,17,665375502,IP Interface Inbound Receives
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsInUnknownProtos,17,20,IP-MIB-ipIfStatsInUnknownProtos
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsOutBcastPkts,15,119,IP-MIB-ipIfStatsOutBcastPkts
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsOutBcastPkts,17,112,IP-MIB-ipIfStatsOutBcastPkts
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsOutForwDatagrams,15,662367649,IP Interface Outbound Forwarded Datagrams
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsOutForwDatagrams,16,925610,IP Interface Outbound Forwarded Datagrams
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsOutForwDatagrams,17,507666268,IP Interface Outbound Forwarded Datagrams
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsOutOctets,15,555370479,IP Interface Out Octets
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsOutOctets,16,90619647,IP Interface Out Octets
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsOutOctets,17,3916827576,IP Interface Out Octets
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsOutRequests,15,4,IP Interface Out Requests
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsOutTransmits,15,662367653,IP Interface Out Transmits
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsOutTransmits,16,925610,IP Interface Out Transmits
172.16.102.206,21/04/2024 19:33:48,ipv4,IP-MIB-ipIfStatsOutTransmits,17,507666268,IP Interface Out Transmits
172.16.102.206,21/04/2024 19:33:48,ipv4 ,IP-MIB-ipSystemStatsHCInBcastPkts,0,933605,IP System Inbound Broadcast Packets
172.16.102.206,21/04/2024 19:33:48,ipv4 ,IP-MIB-ipSystemStatsHCInDelivers,0,2435166,IP System Inbound Delivered Packets
172.16.102.206,21/04/2024 19:33:48,ipv4 ,IP-MIB-ipSystemStatsHCInOctets,0,1527256069898,IP System Inbound Octets
172.16.102.206,21/04/2024 19:33:48,ipv6 ,IP-MIB-ipSystemStatsHCInOctets,0,5042882,IP System Inbound Octets
172.16.102.206,21/04/2024 19:33:48,ipv4 ,IP-MIB-ipSystemStatsHCInReceives,0,1679531724,IP System Inbound Receives
172.16.102.206,21/04/2024 19:33:48,ipv6 ,IP-MIB-ipSystemStatsHCInReceives,0,44257,IP System Inbound Receives
172.16.102.206,21/04/2024 19:33:48,ipv4 ,IP-MIB-ipSystemStatsHCOutBcastPkts,0,231,IP System Outbound Broadcast Packets
172.16.102.206,21/04/2024 19:33:48,ipv4 ,IP-MIB-ipSystemStatsHCOutForwDatagrams,0,1168675664,IP System Outbound Forwarded Datagrams
172.16.102.206,21/04/2024 19:33:48,ipv4 ,IP-MIB-ipSystemStatsHCOutOctets,0,1056829805222,IP System Outbound Octets
172.16.102.206,21/04/2024 19:33:48,ipv4 ,IP-MIB-ipSystemStatsHCOutRequests,0,1485671,IP System Outbound Requests
172.16.102.206,21/04/2024 19:33:48,ipv4 ,IP-MIB-ipSystemStatsHCOutTransmits,0,1170959531,IP System Outbound Transmits
172.16.102.206,21/04/2024 19:33:48,ipv4 ,IP-MIB-ipSystemStatsInBcastPkts,0,933605,IP System Inbound Broadcast Packets
172.16.102.206,21/04/2024 19:33:48,ipv4 ,IP-MIB-ipSystemStatsInDelivers,0,2435164,IP System Inbound Delivered Packets
172.16.102.206,21/04/2024 19:33:48,ipv4 ,IP-MIB-ipSystemStatsInHdrErrors,0,714,IP System Inbound Header Errors
